pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_25kg,prodPcat_米面类
2022-08-25,1.87,237,3,8,-0.8064799463209447,-0.5912614448635782,1.87,1.87,1.8836363636363636,1.58,1.870909090909091,True,True
2022-08-26,1.87,238,4,8,-0.8165380514459157,-0.5772916165517278,1.87,1.87,1.8809090909090909,1.58,1.8705454545454545,True,True
2022-08-27,1.87,239,5,8,-0.8263541987239094,-0.5631507242749187,1.87,1.87,1.8781818181818182,1.58,1.8702727272727273,True,True
2022-08-28,1.87,240,6,8,-0.8359254794186365,-0.5488429582847199,1.87,1.87,1.8754545454545455,1.58,1.8700909090909092,True,True
2022-08-29,1.87,241,0,8,-0.8452490573530634,-0.5343725582809785,1.87,1.87,1.8727272727272728,1.58,1.87,True,True
2022-08-30,1.87,242,1,8,-0.8543221697498269,-0.5197438121555157,1.87,1.87,1.87,1.58,1.87,True,True
2022-08-31,1.87,243,2,8,-0.8631421280499115,-0.5049610547215202,1.87,1.87,1.87,1.58,1.87,True,True
2022-09-01,1.87,244,3,9,-0.8717063187093217,-0.4900286664290594,1.87,1.87,1.87,1.58,1.87,True,True
2022-09-02,1.87,245,4,9,-0.8800122039735356,-0.4749510720670502,1.87,1.87,1.87,1.58,1.87,True,True
2022-09-03,1.87,246,5,9,-0.888057322629493,-0.4597327394521046,1.87,1.87,1.87,1.58,1.87,True,True
2022-09-04,1.87,247,6,9,-0.8958392907349089,-0.4443781781046134,1.87,1.87,1.87,1.58,1.87,True,True
2022-09-05,1.87,248,0,9,-0.9033558023246842,-0.4288919379124841,1.87,1.87,1.87,1.58,1.87,True,True
2022-09-06,1.87,249,1,9,-0.9106046300942162,-0.41327860778290443,1.87,1.87,1.87,1.58,1.87,True,True
2022-09-07,1.87,250,2,9,-0.9175836260593934,-0.3975428142825566,1.87,1.87,1.87,1.58,1.87,True,True
2022-09-08,1.87,251,3,9,-0.9242907221930934,-0.3816892202666586,1.87,1.87,1.87,1.58,1.87,True,True
2022-09-09,1.87,252,4,9,-0.9307239310379793,-0.3657225234972692,1.87,1.87,1.87,1.58,1.87,True,True
2022-09-10,1.87,253,5,9,-0.9368813462954315,-0.34964745525122826,1.87,1.87,1.87,1.58,1.87,True,True
2022-09-11,1.87,254,6,9,-0.9427611433904206,-0.33346877891818705,1.87,1.87,1.87,1.58,1.87,True,True
2022-09-12,1.87,255,0,9,-0.9483615800121716,-0.31719128858910595,1.87,1.87,1.87,1.58,1.87,True,True
2022-09-13,1.87,256,1,9,-0.9536809966304455,-0.300819807635668,1.87,1.87,1.87,1.58,1.87,True,True
2022-09-14,1.87,257,2,9,-0.9587178169872964,-0.2843591872810036,1.87,1.87,1.87,1.58,1.87,True,True
2022-09-15,1.87,258,3,9,-0.9634705485641486,-0.26781430516217486,1.87,1.87,1.87,1.58,1.87,True,True
2022-09-16,1.87,259,4,9,-0.9679377830240642,-0.25119006388481957,1.87,1.87,1.87,1.58,1.87,True,True
2022-09-17,1.87,260,5,9,-0.9721181966290612,-0.23449138957041052,1.87,1.87,1.87,1.58,1.87,True,True
2022-09-18,1.87,261,6,9,-0.9760105506323682,-0.21772323039653224,1.87,1.87,1.87,1.58,1.87,True,True
2022-09-19,1.87,262,0,9,-0.9796136916454901,-0.20089055513063528,1.87,1.87,1.87,1.58,1.87,True,True
2022-09-20,1.87,263,1,9,-0.9829265519799822,-0.18399835165767986,1.87,1.87,1.87,1.58,1.87,True,True
2022-09-21,1.87,264,2,9,-0.9859481499638303,-0.1670516255021195,1.87,1.87,1.87,1.58,1.87,True,True
2022-09-22,1.87,265,3,9,-0.9886775902323404,-0.15005539834465262,1.87,1.87,1.87,1.58,1.87,True,True
2022-09-23,1.87,266,4,9,-0.9911140639934546,-0.13301470653419636,1.87,1.87,1.87,1.58,1.87,True,True
2022-09-24,1.87,267,5,9,-0.9932568492674143,-0.11593459959550066,1.87,1.87,1.87,1.58,1.87,True,True
2022-09-25,1.87,268,6,9,-0.9951053111006974,-0.09882013873287211,1.87,1.87,1.87,1.58,1.87,True,True
2022-09-26,1.87,269,0,9,-0.99665890175417,-0.08167639533042288,1.87,1.87,1.87,1.58,1.87,True,True
2022-09-27,1.87,270,1,9,-0.9979171608653922,-0.06450844944931625,1.87,1.87,1.87,1.58,1.87,True,True
