pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_25kg,specInfo_5kg,prodPcat_米面类
2022-12-25,1.999090909090909,359,6,12,-0.10310169744743544,0.9946708199115211,1.997272727272727,1.99,1.99,1.81,1.990909090909091,True,False,True
2022-12-25,2.18,359,6,12,-0.10310169744743544,0.9946708199115211,2.18,2.18,2.18,2.04,2.18,False,True,True
2022-12-26,2.000909090909091,360,0,12,-0.0859647987374467,0.9962981749346077,1.999090909090909,1.99,1.99,1.81,1.991272727272727,True,False,True
2022-12-26,2.18,360,0,12,-0.0859647987374467,0.9962981749346077,2.18,2.18,2.18,2.04,2.18,False,True,True
2022-12-27,2.0027272727272725,361,1,12,-0.06880242680232064,0.9976303053065857,2.000909090909091,1.99,1.99,1.81,1.9916969696969697,True,False,True
2022-12-27,2.18,361,1,12,-0.06880242680232064,0.9976303053065857,2.18,2.18,2.18,2.04,2.18,False,True,True
2022-12-28,2.0045454545454544,362,2,12,-0.05161966722325418,0.9986668162884759,2.0027272727272725,1.9918181818181817,1.99,1.81,1.9921818181818183,True,False,True
2022-12-28,2.18,362,2,12,-0.05161966722325418,0.9986668162884759,2.18,2.18,2.18,2.04,2.18,False,True,True
2022-12-29,2.18,363,3,12,-0.034421611622745804,0.9994074007397048,2.18,2.18,2.18,2.04,2.18,False,True,True
2022-12-29,2.0063636363636363,363,3,12,-0.034421611622745804,0.9994074007397048,2.0045454545454544,1.9936363636363637,1.99,1.81,1.9927272727272727,True,False,True
2022-12-30,2.008181818181818,364,4,12,-0.01721335615583528,0.9998518392091162,2.0063636363636363,1.9954545454545454,1.99,1.81,1.9933333333333332,True,False,True
2022-12-30,2.18,364,4,12,-0.01721335615583528,0.9998518392091162,2.18,2.18,2.18,2.04,2.18,False,True,True
2022-12-31,2.01,365,5,12,6.432490598706546e-16,1.0,2.008181818181818,1.997272727272727,1.99,1.81,1.994,True,False,True
2022-12-31,2.18,365,5,12,6.432490598706546e-16,1.0,2.18,2.18,2.18,2.04,2.18,False,True,True
2023-01-01,2.01,1,6,1,0.017213356155834685,0.9998518392091162,2.01,1.999090909090909,1.99,1.81,1.9946666666666666,True,False,True
2023-01-01,2.18,1,6,1,0.017213356155834685,0.9998518392091162,2.18,2.18,2.18,2.0416129032258064,2.18,False,True,True
2023-01-02,2.01,2,0,1,0.03442161162274574,0.9994074007397048,2.01,2.000909090909091,1.99,1.81,1.9953333333333334,True,False,True
2023-01-02,2.18,2,0,1,0.03442161162274574,0.9994074007397048,2.18,2.18,2.18,2.043225806451613,2.18,False,True,True
2023-01-03,2.01,3,1,1,0.051619667223253764,0.998666816288476,2.01,2.0027272727272725,1.99,1.81,1.9959999999999998,True,False,True
2023-01-03,2.18,3,1,1,0.051619667223253764,0.998666816288476,2.18,2.18,2.18,2.0448387096774194,2.18,False,True,True
2023-01-04,2.01,4,2,1,0.06880242680231986,0.9976303053065857,2.01,2.0045454545454544,1.99,1.81,1.9966666666666666,True,False,True
2023-01-04,2.18,4,2,1,0.06880242680231986,0.9976303053065857,2.18,2.18,2.18,2.0464516129032257,2.18,False,True,True
2023-01-05,2.01,5,3,1,0.08596479873744647,0.9962981749346078,2.01,2.0063636363636363,1.99,1.81,1.9973333333333332,True,False,True
2023-01-05,2.18,5,3,1,0.08596479873744647,0.9962981749346078,2.18,2.18,2.18,2.048064516129032,2.18,False,True,True
2023-01-06,2.01,6,4,1,0.10310169744743485,0.9946708199115211,2.01,2.008181818181818,1.99,1.81,1.998,True,False,True
2023-01-06,2.18,6,4,1,0.10310169744743485,0.9946708199115211,2.18,2.18,2.18,2.049677419354839,2.18,False,True,True
2023-01-07,2.01,7,5,1,0.1202080448993527,0.9927487224577402,2.01,2.01,1.99,1.81,1.9986666666666666,True,False,True
2023-01-07,2.18,7,5,1,0.1202080448993527,0.9927487224577402,2.18,2.18,2.18,2.051290322580645,2.18,False,True,True
2023-01-08,2.01,8,6,1,0.13727877211326478,0.9905324521322229,2.01,2.01,1.99,1.81,1.9993333333333332,True,False,True
2023-01-08,2.18,8,6,1,0.13727877211326478,0.9905324521322229,2.18,2.18,2.18,2.0529032258064515,2.18,False,True,True
2023-01-09,2.01,9,0,1,0.15430882066428117,0.9880226656636976,2.01,2.01,1.99,1.81,1.9999999999999998,True,False,True
2023-01-09,2.18,9,0,1,0.15430882066428117,0.9880226656636976,2.18,2.18,2.18,2.054516129032258,2.18,False,True,True
2023-01-10,2.18,10,1,1,0.1712931441814776,0.9852201067560606,2.18,2.18,2.18,2.0561290322580645,2.18,False,True,True
2023-01-10,2.01,10,1,1,0.1712931441814776,0.9852201067560606,2.01,2.01,1.99,1.81,2.0006666666666666,True,False,True
2023-01-11,2.01,11,2,1,0.1882267098432442,0.9821256058680006,2.01,2.01,1.99,1.816,2.001333333333333,True,False,True
2023-01-11,2.18,11,2,1,0.1882267098432442,0.9821256058680006,2.18,2.18,2.18,2.057741935483871,2.18,False,True,True
2023-01-12,2.01,12,3,1,0.2051044998686192,0.9787400799669153,2.01,2.01,1.99,1.822,2.002,True,False,True
2023-01-12,2.18,12,3,1,0.2051044998686192,0.9787400799669153,2.18,2.18,2.18,2.059354838709677,2.18,False,True,True
2023-01-13,2.01,13,4,1,0.2219215130041655,0.9750645322571948,2.01,2.01,1.99,1.828,2.0026666666666664,True,False,True
2023-01-13,2.18,13,4,1,0.2219215130041655,0.9750645322571948,2.18,2.18,2.18,2.060967741935484,2.18,False,True,True
2023-01-14,2.01,14,5,1,0.2386727660059501,0.9711000518829505,2.01,2.01,1.99,1.834,2.003333333333333,True,False,True
2023-01-14,2.18,14,5,1,0.2386727660059501,0.9711000518829505,2.18,2.18,2.18,2.0625806451612902,2.18,False,True,True
2023-01-15,2.18,15,6,1,0.255353295116187,0.9668478136052775,2.18,2.18,2.18,2.0641935483870966,2.18,False,True,True
2023-01-15,2.01,15,6,1,0.255353295116187,0.9668478136052775,2.01,2.01,1.99,1.84,2.004,True,False,True
2023-01-16,2.18,16,0,1,0.2719581575341055,0.9623090774541486,2.18,2.18,2.18,2.0658064516129033,2.18,False,True,True
2023-01-16,2.01,16,0,1,0.2719581575341055,0.9623090774541486,2.01,2.01,1.99,1.846,2.0046666666666666,True,False,True
2023-01-17,2.18,17,1,1,0.288482432880609,0.9574851883550393,2.18,2.18,2.18,2.0674193548387096,2.18,False,True,True
2023-01-17,2.01,17,1,1,0.288482432880609,0.9574851883550393,2.01,2.01,1.99,1.852,2.005333333333333,True,False,True
2023-01-18,2.18,18,2,1,0.30492122465628907,0.9523775757303974,2.18,2.18,2.18,2.069032258064516,2.18,False,True,True
2023-01-18,2.01,18,2,1,0.30492122465628907,0.9523775757303974,2.01,2.01,1.99,1.858,2.006,True,False,True
2023-01-19,2.18,19,3,1,0.3212696616923644,0.9469877530760753,2.18,2.18,2.18,2.0706451612903227,2.18,False,True,True
2023-01-19,2.01,19,3,1,0.3212696616923644,0.9469877530760753,2.01,2.01,1.99,1.864,2.0066666666666664,True,False,True
2023-01-20,2.01,20,4,1,0.3375228995941133,0.9413173175128471,2.01,2.01,1.9918181818181817,1.87,2.007272727272727,True,False,True
2023-01-20,2.18,20,4,1,0.3375228995941133,0.9413173175128471,2.18,2.18,2.18,2.072258064516129,2.18,False,True,True
2023-01-21,2.01,21,5,1,0.3536761221763716,0.9353679493131483,2.01,2.01,1.9936363636363637,1.87,2.0078181818181817,True,False,True
2023-01-21,2.18,21,5,1,0.3536761221763716,0.9353679493131483,2.18,2.18,2.18,2.0738709677419354,2.18,False,True,True
2023-01-22,2.01,22,6,1,0.3697245428906731,0.9291414114031743,2.01,2.01,1.9954545454545454,1.87,2.00830303030303,True,False,True
2023-01-22,2.18,22,6,1,0.3697245428906731,0.9291414114031743,2.18,2.18,2.18,2.0754838709677417,2.18,False,True,True
2023-01-23,2.18,23,0,1,0.38566340624360707,0.9226395488404876,2.18,2.18,2.18,2.0770967741935484,2.18,False,True,True
2023-01-23,2.01,23,0,1,0.38566340624360707,0.9226395488404876,2.01,2.01,1.997272727272727,1.87,2.0087272727272727,True,False,True
